movie_id,title,year,text
4436911,The Dinner Guest,2010,Do you have an affinity for dark comedies and argyle sweaters? Do you often find yourself laughing at inappropriate situations because you see the humorous ironies that lie beyond the scope of most uptight individuals? If you loved Pleasantville but thought combining that idea with Dead Alive would have been a riot then sink your teeth into this film. Bring your bib because this is a playful and bloody little dish.
4437030,The Director's Cut!,2010,A group of actors who come to final call backs for a film.. The director invites them to stay in the house overnight which is also the film set... The actors unaware of the director's intentions begin to die off one by one.
4437220,The Disco Exorcist,2011,"Suave swinger and womanizer Rex Romanski loves and leaves evil black magic priestess Rita Marie. Naturally, Rex incurs Rita's lethal wrath by spurning her. Can Rex figure out a way to stop Rita's subsequent rampage of revenge, murder, and destruction as well as reclaim the soul of his new porn starlet gal Amoreena Jones before it's too late?"
4437487,The Divide,2011,"Nuclear explosions force the residents of a New York apartment block to run from the building. However, the explosions force them into a basement. Eight residents are holed up in the building's bomb shelter. They must acclimatise to each other in difficult, cramped conditions."
4437781,The Doctor's Wife,2011,"The Doctor's Wife is the Frankenstein love story of a doctor who must save his ailing wife. With music by The Steampunk Quartet, this 3D animated film is a testament to love, the cinema of yesterday and the grand music of The Steampunk Quartet."
4438629,The Drachen Recruitment Experiment,2011,"Chad finds himself the subject of a bizarre experiment in which he is first tortured to his breaking point. Then he must become the torturer and convince someone to take his place so he can leave. Lead on by the demented Dr. Shader, the experiment gets more and more sadistic as the torture is intensified. When Chad discovers who he must torture, the experiment gets worse. The subjects find themselves turning their anger against their capture who holds the one and only key to their release."
4438769,The Dreadnaughts,2009,The Dreadnaughts are an ancient race of gargoyles living in modern day Los Angeles. Their leader Dresden has accumulated an army of bloodthirsty creatures that when released would bring a darkness upon the earth never seen before. An internal power struggle takes place between the Dreadnaughts when Dresden's successor is mysteriously killed.
4438905,The Dream of Alice and Chris,2008,"Alice and Chris, years into their relationship, are drifting apart from each other. After the mysterious disappearance of a favorite local entertainer, Chris becomes obsessed with solving the case. Chris's long absences distress Alice, who begins following him. Unbeknownst to Alice and Chris, they are both being snared into a trap."
4439026,The Dreaming,2008,"A woman finds herself the unwilling victim of a dream she cannot escape; surrounded by dark forces and unable to wake herself from their control. She finally faces the demon that shapes her nightmare, only to find that she must give up something of herself to return to the waking world."
4439824,The Dyer's Eve Film Project,2008,"A mysterious package leads a team of reality show ghost hunters who fake hauntings for ratings to a supposed haunted house in rural Arkham, Kentucky. Led by their megalomaniac leader and producer, Sebastian Crowe, the team proceeds to set up their equipment, while, in the dark recesses of the house, something has begun to stir. As night falls, Crowe and his team must come face to face with the repercussions of their disrespect for the dead and the true spirit of the Curse of Arkham."
4440125,The Echo Game,2009,"The Echo Game revolves around April Reilly, who receives a letter from her former lover Rachel, who was believed to have died ten years earlier. The letter and its urgent warning spark a chain of events that sends Aprils life spiraling out of control. For the past ten years, April has raised Rachel's biological daughter Sarah as her own. No one knows that Sarah is Rachel's daughter not even Sarah. When April begins to investigate Rachel's reappearance, a detective discovers the secret of Sarah and unwittingly brings the whole family to the attention of the relentless rogue scientist Anne Cassavettes and her two henchmen. Of course, it turns out that Sarah's mysterious new psychic visions and telekinetic abilities are not just coincidence."
4440583,The Electric Garden That Swallowed Noise,2011,A strange occurrence happened in the life of Oli Hemmingway. Oli claimed she heard mysterious noises that drove her to the face of insanity. Oli and her son followed these noises into the forest where they both disappeared. This is their story . . .
4440763,The Eleventh Aggression,2009,"Taken from police archives of a real series of brutal murders that occurred over a period of eleven years, the tense story laid out by critically acclaimed director, Charles Peterson (White Rabbit, Creep, Laws of Deception and more), reflects a new style of storytelling. Quick paced, and slickly presented, this study in human nature and not-so-humane actions focuses on just how difficult it is for modern law enforcement to cope with the never-ending ability of mankind to devise new ways to force hurt upon us all. ""The Eleventh Aggression"" tells the twisted story of a Vietnam Era, special services operative - Jeffrey Walters - who assumes the role of a serial killer. Walters simply can't control his rage and he boils over the normal human anger response meter."
4441440,The End of Memory,2008,"An exploration of guilt and regrets, and what they can do to a person if taken too far. Angela Woodsborough seeks out fellow student James when her friend Jeremy goes missing; he was the last person known to communicate with Jeremy before he disappeared. As she digs deeper, she begins to understand the truth is stranger and more disturbing than she could have expected."
4441465,THE END of Syracuse NY,2011,"Mars is on a crash course with Earth, and today is THE END... Tom travels to a run down grocery store in search of last minute provisions for his wife and children, COR binges on sex and drugs, Nicole yearns for love, Oxburg copes with his unsuccessful rap career, and a pack of armed bikers go on a killing spree. Various characters crisscross and collide in a series of unusual adventures, all of which take place in the small city of Syracuse, NY."
4442020,The Erased,2010,"Set in 1968, The Erased follows a group of strapping young college students as they visit a historic mansion for the weekend to carry out an initiation for a secret society. As strange events begin occurring, the characters must face their worst fears...and themselves."
4442365,The Eternal Pitfall of Prokofiev,2009,"Our ""Joe Everybody"" hero, Prokofiev, finds himself immersed inside of a strange, but familiar world. Things are not as he remembers them. Yet, he finds his thirst an overwhelming and unquenchable desire. As familiarity turns to elliptical surrealism, soon arrives a character with all of the answers. Somewhat dated in appearance, but unmistakably The Devil, the ominous figure offers a simple answer to Prokofiev's beverage bedevilment. He will gladly exchange a ""pitch tinted drink"" for his virgin soul. Still unawares of the world in which he now inhabits, Prokofiev thinks nothing of this silly trade and promptly accepts it. Now, having drunk his recently acquired beverage, Prokofiev soon realizes the gravity of the situation. The Devil demands the payment of which he is owed, one Virgin Prokofiev Soul. Panicked, Prokofiev offers a duel, double or nothing. The Devil accepts and they are whisked away to the dueling table. Of course Prokofiev looses, and makes a mad dash in a feeble attempt to escape. Now caught, Prokofiev, pulls one last rabbit out of his hat, and out foxes the Devil with a simple technicality - he had his fingers crossed. Defeated, The Devil promises to return and capture the soul which he still believes is owed to him. As Prokofiev celebrates his victory, he awakes. Laying in his bed. Descending into his kitchen, he finds a full refrigerator of cold refreshing beverages. Sipping from his bottle he turns to leave - sitting confidently behind him is a smiling, laughing Devil. Smugly, he offers a ""cheers"" in celebration of his now paid-in-full debt. Prokofiev sits up in bed - awake."
4443029,The Exorcism of Donald Miller,2011,"Donald Miller is a young, teenage boy who becomes possessed by the devil. Uncertain what is happening to him, he tries to explain the possession to his overprotective mother, but she misreads what he saying, assuming that he is just going through puberty."
4443034,The Exorcisors,2010,"In May 2009, world renowned paranormal Investigation Team D.E.A. (Demonic Exorcisms Association) went to investigate a possible possession. The team was not prepared for what they were about to discover. The lead investigators, Early and Peper, went missing after being sent on this investigation. A week after their disappearance, the tapes of their investigations showed up at the D.E.A. Main Office. These tapes have never been seen by or released to the general public until now."
4443314,The Eye,2008,"The violinist Sydney Wells has been blind since she was five years old due to an accident. She submits to a surgery of cornea transplantation to recover her vision, and while recovering from the operation, she realizes that she's having strange visions. With the support of Dr. Paul Faulkner, Sidney finds who the donor of her eyes and begins a journey to find out the truth behind her visions."
4443345,The Eye of Menw,2008,"On the brink of taking it to the next level with her boyfriend, Victoria comes home to find a mysterious box on her kitchen table. In it are the remains of an ancient powerful skull known only as The Eye of Menw. Menw's power is the knowledge of the future for those who are pure-hearted. But when Victoria asks about her future, she unleashes an unholy abomination from hell."
4443683,The Face at the Window,2011,"Fate leads the willing, and drags along the reluctant, twisting destinies to it's liking, and damning those who dare stand in its path. For one loving couple, a moment of carelessness leads to an inevitable trip into hell, with a visit from a true monster. Make sure you are prepared as you travel to your Halloween parties, dear friends, for fate waits around ever curve."
4443701,The Face in the Vial,2010,Two Conman use a 'chemical mask' to pull a heist. But for one of the men the reaction to the chemical is not what he expected. But luckily his friend is there to the rescue. Will his friend save him in time before he loses his sanity? Or will one of them have alternative motives?
4444222,The Fallen,2010,"In the aftermath of an outbreak of a man-made virus in New York City, a group of friends travel away from the destruction. They meet up with Jezebel, a woman with a shady past, and manage to survive together for the time being. However, when one boy becomes infected with the disease, his friends must decide if they should let him live, or kill him. Jezebel takes it upon herself to control these children's lives and influence them to enter a world of violence and death, a world in which there is no escaping."
4444365,The Familiar,2009,"The Familiar is a terrifying story of spiritual manipulation in the life of a lonely gunsmith named Sam. Through his estranged sister-in-law, Laura, who he has not seen since before the death of his wife five years earlier, Sam comes face to face with a very wicked spirit named Rallo. Sam's attraction to Laura blinds him to the fact that Rallo is taking possession of Laura and is intent on destroying them both. Sam must work through his bitterness and choose what he really believes as he battles for his soul and Laura's life."
4444377,The Family,2011,Its hard for a family to stay together when killing is in their blood!
4444419,The Family Down the Lane,2011,A pilates-loving mother of two daughters living in the San Fernando valley comes home one afternoon to find a deranged man with his odd wife and drug addict daughter living in their house. The two families attempt to make sense of the situation and ultimately have an altercation after a neighbor obliviously enters the hostile premises and sets off a chain reaction of panic and violence which spills out into the suburban street where on-looking neighbors watch in utter horror.
4445047,The Fate of All Dreams,2011,"Psychiatrist, Theodore Marchand attempts to hypnotize his new patient Beverly to discover the origin of her fears and on-going nightmares. His own failure from a past patients death causes him great anxiety and reluctance to venture into age regression to unearth Beverly's mental anguish. Dr. Marchand succeeds beyond his wildest imagination, as Beverly transcends time and space into a previous life in ancient Egypt. A short film by James L. Perry, explores the uncharted regions of the human psyche in this horror-thriller."
4445192,The Fear,2011,"Sometimes people's feelings are expressed through their dreams. Contrary to reality, anything can be done in a dream. In a dream, one can express his/her anger and cruelty without any limits that were used to be given in the real life. This short 3D animation is Sung In Sohn's thesis at School of Visual Arts. He creates the unsettle and twisted mood throughout this film. A young girl observes a horrible scene in her dream, but she is excited by looking at the sight."
4445199,The Fear Chamber,2009,"Troubled detective Nick Ferguson has a near fatal run-in with vicious serial killer Teddy, who's been terrorizing Los Angeles by murdering young women and removing their organs. After receiving a new heart and recovering in the hospital, Ferguson continues his obsessive search for Teddy. However, Ferguson has now acquired psychic abilities that enable him to have horrific visions of Teddy's victims as they're being tormented and murdered."
4445435,The Ferryman,2009,"During Christmas, Elie, veteran journalist, is sent on assignment by his magazine in the USA. The subject of his investigation is nonsense: a smuggler of souls who would meet for a short moment, and missing loved ones. But once arrived in New York, its final stage, things change."
4445454,The Festival,2010,"A struggling author named Charles Keene travels from New York City to meet with his fiance's grandparents for a traditional festival held once a year in a small New England town. Upon arrival, he discovers that something much stranger and creepier is going on beyond your normal town festival."
4446241,The Final Destination,2009,"In a car race in McKinley Speedway, twenty-something Nick has a premonition of a deadly car crash with many casualties in the audience and convinces his girlfriend Lori and his friends Hunt and Janet to leave the place. They are followed by the security guard; a racist guy; a mother with her children and a mechanic, that are saved from death. When the racist guy and the mother die in mysterious and creepy incidents, Nick and Lori research and find many similar cases in Internet. They try to lure The Reaper to break the chain of deadly events and survive, but destiny does not help them."
4446346,The Final Night and Day,2011,"A group of convicts have found themselves stuck between the living and the bloodthirsty undead. The world as we know it is changing, a deadly virus has hit the United States. In the heart of a ravaged City, a small group of uninfected people team up with a group of convicts to take on the undead. With twist and turns around every corner will they survive the final night and day?"
4446450,The Final Textination,2010,"The Final Textination explores the peril unleashed upon a group of friends when fate and addiction to technology collide. This is the ultimate film for the attention span challenged generation. All the thrills, kills, laughs, and bloodbaths of a full length horror movie in just over 20 minutes. You'll never look at your cellphone the same way again!"
4448239,The Fog of War,2011,"John Millhouse has just returned home after four years of service in The United States Army. He wants nothing more than to return to a 'normal' life, but the horrors of war and his never ending thirst for blood are slowly getting the best of him.."
4449945,The Fugue,2009,"Nora Dunn is a struggling artist desperately trying to recover from a childhood trauma, but her life is turn upside down when she is haunted by the vision of a long dead childhood friend. Is the spirit a hallucination or a foreshadowing of something worse to come? It is up to Dan Tsang, a young police detective to solve the mystery and save Nora before it is too late"
4450153,The Furry,2010,"Larry lives life by the book. His 'how-to' books guide him through life, until a series of events turn his well-planned life upside down. Forced to find a new home, and pick up the pieces, Larry attempts to rebuild his self help-life in a mysterious house, but things do not work out as he planned."
4451136,The Gateway Meat,2008,"The Gateway Meat is a disturbing and sadistic film, that strays far from the normal conventions of the horror genre. It is about a group of Satanists, living in a quaint, coastal fishing town. As the film progresses we get to know the character played by DeCaro himself, Markus. The film is mainly about how Markus struggles as he tries to deal with the great expectations that are placed on him after his fathers death. Markus' father, who was a Satanist, was trying to open up a portal into hell. Now that he is gone, Markus must take the reigns, and gain the power that his father wanted. With the help of his family and a couple of friends, Markus murders his way to power, as his young, preschool aged daughter watches."""
4451688,The Ghost and Us,2009,"Laura's thrilled with her new boyfriend, not so thrilled that his house is haunted by the ghost of his dead wife. But when she finally decides enough is enough, it turns out playing ghost buster is harder than she thought. Over a night that includes microwave s'mores and a shoot-out with holy water, Laura has to ask herself--how do you exorcise a ghost whose name is on the lease?"
4451840,The Ghost Truck of Merlin Hills,2010,"For over fifty years mysterious car crashes have claimed the lives of tens of victims in the Kimberton/Merlin Hills area of suburban Pennsylvania. According to legend, a black truck stalks the back roads at night with its headlights off. Well-meaning fellow travelers seeking to warn the truck by flashing their lights are chased down and brutally run off the road. The Ghost Truck of Merlin Hills follows 'Dorian,' the serial hit-and-run artist behind these crashes, on his nightly drive. His likable manner and lofty existentialism may be lost on his victims but not on two young documentarians, who seek to tell this suburban legend from all sides while getting some killer footage."
4451936,The Giant Rubber Monster Movie: Sascratch Versus Afrodesious,2011,"An evil vegetarian from the year 25,000,000 A.D., Dr. Sigmund Zoid, steals a time machine and travels back to the present day. His mission: Destroy all of the Earth's edible animals using the giant monsters under his control. Fortunately, Miko - a young stowaway on Zoid's ship - escapes to help the Earthlings. With his new serial killing best friend Ken at his side, Miko commandeers one of Zoid's giant monsters to fight for the Earth!"
4452693,The Girl in the Storm,2011,"Cooper needs to get laid now that he's finally dumped his frigid girlfriend, Jaimie. Then he meets Marlene, the girl who lives next door. He finds her standing out in the rain in her underwear, and she has quite a story to tell. If he actually listened to it, he would save himself a great deal of trouble."
4455260,The Graves,2009,"Present day. Arizona. Megan and Abby Graves are inseparable sisters that couldn't be less alike. Megan just graduated ASU with a marketing degree. She's a self-assured, naturally attractive rock chick with a black belt that she likes to use. Abby just barely graduated high school. She's a cute, Hot Topic Goth who's caustic and afraid of her own shadow. They share one thing: a life-long obsession with comics and pop culture. Simply put, they are beautiful geeks. In a few days, Megan will start a new job at in New York. To send her off in style, the sisters go on a wild, pop culture bender that includes a trip to uncharted Arizona in search of a kitchy roadside attraction. Instead, Megan and Abby happen on Skull City Mine, a weather-beaten, abandoned mine town converted into a self-guided tour. But Skull City harbors terrible, vexing secrets. It appears to be haunted. Its caretakers are murderous. Victims' souls are ripped from their bodies right before their eyes, and that's only the beginning. When Megan suffers a near mortal wound, Abby must save her sister, but to do so, she must unlock the mystery of Skull City alone. Can Abby defeat the threats of Skull City and rescue Megan or are they doomed like all the other tourists before them?"
4456717,The Green Monster,2009,"What would you do to stay beautiful forever? What would you give to have a loved one back for good? Welcome to Gerald's Hungry Shack! Your one stop shop for all your material needs. Where your wish is their command. Buyer beware - you pay with your blood - and if the customers don't eat you, THE GREEN MONSTER will!"
4457030,The Gritter's,2011,"Two best friends, surviving an almost fatal car crash, stumble upon the only house along a desolate dirt road. In search of medical attention, they only find THE GRITTERS, a family with their own rules, and their own terrifying games! But before the couple can get the medical attention they need, they must first stick around and help the odd family entertain a few guests...themselves! In this riveting horror, The Gritters welcome you to join them in their demented world of mayhem and frightening family tradition, and encourage you to try and play along."
4457162,The Growth,2009,"In a bedroom, in a small house...terror grows. Bill is a man who wants to be a good father but finds the task a lot more demanding after he is bitten by his date. Now confined to his room with a strange growth on his shoulder, he must find away to survive. Passing closer to the point death with each minute, Bills family and friends only intensify the gruesome nightmare he is living."
4457178,The Grudge 3,2009,"In Chicago, the boy Jake is interned in a mental institution and his therapist Dr. Sullivan does not believe that he is haunted by the ghost of the boy Toshio. When Jake is killed in his cell with all his bones broken, Dr. Sullivan decides to investigate further with open-mind. Meanwhile, Lisa, who is the sister of the super Max of Jake's building, steals the key of apartment 305 to have sex with her boyfriend Andy. When she realizes that the spot is a crime scene, she immediately returns to her apartment, where she lives with Max and their sister Rose. In the meantime, the Japanese Naoko decides to travel from Tokyo to Chicago to stop the curse of her sister Kayako. She meets Lisa and tells that she needs hers and Rose's help her to stop the fiend of her sister, but Lisa does not accept the offer. When Max is possessed by the evil spirit of Daisuke, Lisa visits Naoko but it may be too late to stop the curse."
4457351,The Guest Room,2011,"Everett and Glory Hutchins live in a typical middle class neighborhood. Maybe your neighborhood. The Hutchins have a ""guestroom"" in their home. It's not exactly a business. It's a hobby. Or.....would you say religion? You see, Everett and Glory are practicing cannibals. It's a proclivity that you can't readily share with friend or neighbor. When Richard Ruebens answers Everett's classified add to buy a classic car, he becomes their latest potential meal. But......Richard has no intention of being a lamb led to slaughter."
4457799,The Hagstone Demon,2011,"Douglas Elmore is an alcoholic writer and caretaker haunted by visions of his dead wife and pursued by supernatural forces bent on revenge for his past deeds. When tenants start turning up dead in the hallways and stairwells of his brownstone apartment building, Douglas suspects a strange but sexually alluring homeless prostitute named Karna who sleeps in his basement by day and prowls the empty city by night. But as the bodies pile up, Douglas is torn between his growing obsession with Karna and the threat of becoming a prime suspect in a murder investigation. Douglas must find the origin of the evil residing in the old Hagstone building before the secrets of his past return to destroy him."
4458169,The Handyman,2010,"What do you do with a dead body? 'The Handyman' knows. Inspired by the true story of Cleveland serial killer Anthony Sowell, 'The Handyman' is a glimpse into the daily life of a psychopath responsible for the death of 11 women found on his property."
4458859,The Haunted House of Chronic,2008,"Buddy Hempfield (Wil Haynes) and his best friend Spider Gomez (Jacon Kern-Mireles) are two stoners enjoy the simple life living in Aunt Pam's (Kitten) garage, until the rub their local dealer (Craig X) the wrong way and now they can't buy any weed, anywhere. A 'Highlarious' Urban Comedy in the tradition of ""Cheech and Chong"", about two slackers (Buddy Hempfield and Spider Gomez), aliens, beer, ghosts, weed, sex and more."
4458879,The Haunted Mind of Katie Marcum,2011,"Traumatized as a youth by the murder/suicide of her parents, Katie has spent her youth in and out of psych wards. Now in her first time away from a medical facility, Katie is joined at a hostel by Elizabeth who tries to help her work through the bad memories of her past. The two soon discover, however, that the past has a way of repeating itself."
4458927,The Haunting in Connecticut,2009,"Matt Campbell has a terminal cancer and is submitted to an experimental treatment in the St. Michael's Hospital Goatswood in Connecticut. The responsible for the trial, Dr. Brooks, advises that if Matt starts seeing things, he should drop from the trial. His religious mother Sara drives almost eight hours with her son since he has nausea and needs to vomit during the travel. She proposes her husband Peter, who had trouble with booze, to rent a house in Connecticut to be close to the hospital despite their second mortgage. Sara finds an old house with an affordable price and she questions the catch to the owner and he explains that the house has a history, since it was a funeral home in the past. Sara hides the truth to Peter and the family moves to the house. While in the treatment, Matt befriends Reverend Popescu, who has also cancer. When Matt has weird visions and nightmares from the past, he calls Popescu that tells him that an evil entity is trapped in the house and they are able to see him because they are in the borderline of the worlds of the living and the dead."
4458959,The Haunting of Molly Hartley,2008,"The bright atheist teenager Molly Hartley moves from Boston to the Huntington Prep to start a new life with her father Robert Hartley. Her mother Jane stabbed her on the chest trying to kill her and now she is confined in the Clayton Mental Institution, and Molly wants to forget her past. In her new school, Molly befriends the outcast religious girl Alexis White but sooner the popular Joseph Young flirts with her and she despises Alexis. On the eve of her eighteenth birthday, Molly's mother escapes from the asylum and explains to her that she died in the delivery. However, a woman promised to revive her but her soul would belong to the devil that would collect on her eighteenth birthday. Molly runs to the Christian Community Center seeking salvation, but would it be possible?"
4459495,The Heart: Final Pulse,2011,"Reporter Jack Taylor will stop at nothing to get to the bottom of the killings that have been taking place over the last two years. As the body count rises, so do the clues. Now with Jericho's help, a front is waged to stop the killer's rampage once and for all."
4459714,The Hell Patrol,2009,"Lt. Sandy Fletcher leads her squad of beat up ""Hell Patrollers"" across a post-zombalyptic wasteland, to the safe city of San Francisco after a failed scrounging mission in Modesto, California. Her squad finds refuge in an abandoned farmhouse and they fortify the grounds for a possible attack. Lt. Fletcher, Sgt. Mark Daniels, Cpl. Chopper, Pvt. Mcwatt and Maj. Karl Brickhaus must fight their way through the unending wave of the undead to get home."
4460181,The Hiding,2009,"After tragedy strikes, a man and his family learn that through their loss, they have also gained. Deciding to begin anew at his childhood home, he (Burton) packs his family and embarks on the dangerous and bloody journey of redemption, forgiveness and acceptance. Where his past haunts his present and his future is dependent upon his survival."
4461622,The Hook,2011,"While out on a floundering first date, two teenagers are supposedly stalked by an escaped convict who is rumored to be hiding out within a local county. The teenage boy, while investigating a disturbance which his date begs him to check up on, makes a shocking discovery that could change their lives forever."
4461757,The Horrible 4,2010,"Four teenagers celebrate their first day of summer when a fellow classmate they have no interest in, tries to join the group. In order to join the group an initiation must be held, but the initiation goes terribly wrong. Who will survive as there is a killer amongst them. Who lives and who dies."
4461769,The Horribly Slow Murderer with the Extremely Inefficient Weapon,2008,"Unlike most murders that usually last for seconds or even hours, for the first time in the fabulous history of cinema, this premeditated, peculiarly cold-blooded and utterly merciless one, lasts for years. To be more specific, at first, it started as an unobtrusive annoyance, but shortly afterwards, it became a genuinely dreadful and sticky threat, forcing the hapless Forensic Pathologist Jack Cucchiaio to run for his life. The menace: A feral omnipresent entity that never sleeps, never forgets, and above all, never forgives. The weapon of choice: An exceptionally ineffective old-fashioned spoon. Chances of survival: None."
4461798,The Horror of Barnes Folly,2011,"When a misunderstood MONSTER stumbles into the small backwoods hillbilly town of BARNES FOLLY, it is up to DEPUTY JOHNSON (Gorbos), an inept, newly transplanted cop from the big city, to ease the terrified town and bring the Monster to justice. He forms a mismatch posse, including his slightly psychic girlfriend (Bell), the town's only doctor (Muhammed), an odd woodsman (Gubbins), and Jeff, the hillbilliest of all hillbillies (Rodrick), to catch the horrible, horrific, horrifying Monster."
4461898,The Horseman,2009,"Set against the epic backdrop of post-Revolutionary War America, The Horseman chronicles the arrival of Jacob Quinn, an unknown outsider to a remote village in the New England wilderness. The townspeople greet him with curiosity and suspicion. Equally as mysterious as the man are the contents of his satchel. He is only welcomed in by Abigail Cooper the daughter of an old war comrade who Jacob must see for an urgent yet unknown purpose. Is it mercy or malice that he brings? Whatever secrets he may hold only seem to draw the village and it's residents ever closer to his mysterious past."
4462250,The House in the Woods,2010,"When Kyle's estranged brother Graham goes missing after venturing into the supposedly haunted Brecksville Woods to find an old house from their father's stories, Kyle sets out to find Graham. But in the midst of his investigation, Kyle starts to lose his grip on reality."
4462421,The House of the Yaga,2011,"When her brother goes missing, 'smallish, blue-eyed' Natasha takes to the streets to find him. She is 'brave and heroic,' but ultimately unprepared for the walking house of the cannibal witch that roams the night-time alleyways. Story-tellers Ridenhour, LaRock, and Smith revisit the dark fairy-tale style of their award-winning short Cornerboys in this contemporary retelling of the Baba Yaga legend."
4462523,The House That Jack Built,2009,"The film tells the story of Jack Filice Jr., an heir to a Hollywood Italian-American dynasty. As his father, Jack Sr.(played Tony-award winning Joe Mantegna), lays dying, he asks his only son to preserve the family estate, and to never tear it down. The pact is made, but within a year, the cocky young music producer, demolishes the estate and builds his ""party palace"". On the night of Jack's house warming party, friends and family party into the early morning, unaware of the ""monstrous spirit"" who returns to murder them one-by-one, until only his grandson is left to destroy. GRANDPA JACK takes human form and systematically executes the ""guests"". Having to do battle with the demon, Jack's own memories emerge that have been haunting him for years in nightmares. On one fateful night 23 years ago, three year old Jack Jr. witnessed the gruesome murder of his own mother, Hannah, at the hands of his own grandfather. Having buried the event inside his head, and told over and over that his mother had committed suicide, Jack's life was one of pain and confusion. But now, after breaking a sacred deathbed oath, Jack's own demons re-surface; and he must do battle with the one demon who all but destroyed his life: his own grandfather. In the action-filled climax, Jack Jr. must take on the ""spirit"" himself to rid the world and himself of this evil. But he finds he can't fight the old bastard alone... and gets help from a shocking source: HIS MOTHER. The ""spirit"" of Hannah Filice returns to take on the man who brutally killed her, and thus, fights to save the life of the little boy, now a grown man, who is about to die at the hands of the same monster who destroyed her some 20 years ago. The screenplay has received great ""buzz"" in Hollywood for its fresh take on an established genre; in addition, for its well-rounded characters and yes, wry humor. But THE HOUSE THAT JACK BUILT is also a terrifying story of violence, family secrets and lies; and creates a world where life and death seem to weld together, where the ""afterlife"" may not be so ""after"", afterall."
4462729,The Human Centipede II (Full Sequence),2011,"Martin is a mentally disturbed loner who lives with his mother in a bleak housing project. He works the night shift as a security guard in an equally grim and foreboding underground parking complex. To escape his dreary existence, Martin loses himself in the fantasy world of the cult horror film _The Human Centipede (First Sequence) (2009)_ (qv), fetishizing the meticulous surgical skills of the gifted Dr. Heiter, whose knowledge of the human gastrointestinal system inspires Martin to attempt the unthinkable."
4463401,The Hush,2009,"Freddy 'the Hush' Burnett is a lonely hit-man with his own code of justice who, from a young age, was taught how to move, act and function as an instrument of death and justice. He is hired by a shadow criminal organization, known as the Four Horsemen, for a simple job: in one night, eliminate and deliver the corpse of a corrupt Judge. In the midst of dealing with the Judge, the Hush ends up encountering a young woman, Lillian, who happens to be in the wrong place at the wrong time. Both characters, in their own attempt for survival and preservation, end up in a struggle that results in Lillian's death and the beginning of discoveries that lead the Hush towards a place of guilt and sorrow, something that he is never supposed to feel. Now with extra 'weight' in his trunk, the Hush sets out to clear his tracks and deliver the Judge's dead body. As he begins to loose control, the ghosts of those he has killed begin to haunt the Hush. Preparing to take his pay and vanish, the Hush has a threatening confrontation with the sadistic middleman for the Four Horsemen named Smiles. Things escalate, the Hush acts and now faces yet another Ghost. The Hush sets out to clear his tracks and stay alive. With the Ghosts growing influence and the forces he has betrayed close on his trail, the Hush finds himself drawn into the worlds that the ghosts left behind - or the worlds they are still trying to create. As he falls deeper into darkness, the Hush must navigate his way through various challenges, dealing with both internal and external conflicts, if he is to make it through the night."
4463664,The Ideal,2011,"It's a high school summer job for Julia and Alexander - the chance to earn money and work with eccentric, charismatic social studies teacher, Mr. Zenidro. But something else awaits them in the empty, yet mysterious school building. As the past and present begin to blur together so do sanity and madness, and Mr. Zenidro draws them into a lesson on history one can't find in books."
4463723,The Idol,2009,"When Jason rents a basement in the prior home of an archeologist, he is fascinated by the discovery of an ancient idol just sitting on the mantle. But as he examines it, the idol appears to lash out at him, causing him to drop and shatter it, with regrettable results."
4464239,The Incident,2011,"In 1989, in Washington, the friends George, Max and Ricky are aspirant musicians that play in a band in their leisure time. They work as cooks in the Sans Asylum to earn money to pay their bills, including renting a studio to record their songs. The asylum is located in an isolated area and is monitored by a team led by the security guard J.B. The deranged inmates are criminals and they take pills to stay calm. One day, George has a concert during the night but J.B. asks him to arrive early in the morning to receive the supplies for the kitchen. George leaves his girlfriend Lynn without sleeping and heads to the asylum. While he is preparing the meals for the insane inmates with his colleagues, there is a storm and a power outage in the area and the monitoring system fails. With the mental hospital in the darkness, the inmates led by the cruel Harry Green attack the guards and staff. George and the other kitchen workers hide from the horde of violent madmen. Will they survive?"
4464420,The Incubus,2010,"How does a town of 500 people just disappear? Marnie Rose, the niece of the town's church pastor is plagued with a life of abuse and neglect for all of the nineteen years she has resided in the small town of Spoon River with her best friends as her only saving grace. Things begin to change however, when new neighbors move in just down the street and Spoon River University accepts a very mysterious new student. People in the neighborhood start to feel different all of a sudden. People are getting sick with a mysterious disease and Marnie finds herself getting more and more distracted by Raphael. Will Marnie hear the bell that doth toll for her, or will these beautifully dangerous spirits finish their unfinished business?"
4464786,The Inherited,2009,"When a college student who grew up a ward of the state finds out he inherited a large estate, he and his friends decide to assess for themselves his new wealth. Unfortunately, they quickly discover his long lost family was anything but normal. Between incest and murder lies his future, if he can survive long enough to embrace his destiny. The old adage proves true. Nothing in life is free."
4465142,The Instant Messenger,2011,"After a heart breaking relationship, a young girl is pushed by her friends to find love on the World Wide Web, but their LOL's turned into OMG, when their first finding happens to be a diabolical brutal killer, who vows death to the new cyber generation."
4465160,The Institute of Séance,2009,"Murder! The director of the County Institute of Science is found dead in her office, clutching a handful of feathers. A pool of blood, a locked door, no witnesses-the local constabulary is confounded. The Institute's eccentric sponsor convenes a séance in hope of discovering the truth. Can the victim return from beyond the grave to offer a clue to her own demise? And if she does, will she come alone?"
